ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id
ENSG00000103197	580.0405307755844	1.146280400141603	0.20712376725095732	5.534277477450163	3.1251390256641194e-8	1.4865854006749366e-7	TSC2	16	2047967	2089491	protein_coding	7249
ENSG00000161692	70.26969524212548	-1.5769747481766958	0.2850030852142168	-5.533184831986625	3.1446778290402485e-8	1.495465138322411e-7	DBF4B	17	44708608	44752264	protein_coding	80174
ENSG00000189058	18.219660214382227	4.371933507885152	0.7901647778780875	5.532938989795983	3.1490903093534546e-8	1.4971485599303566e-7	APOD	3	195568705	195584033	protein_coding	347
ENSG00000081870	286.0352741327479	0.7432916079283696	0.13434539272252066	5.5326914668639	3.153539024151757e-8	1.4984340147519612e-7	IFT25	1	53916574	53945699	protein_coding	51668
ENSG00000170214	45.07685009514312	-2.9366580848658534	0.5307829206692941	-5.532691370632001	3.1535407549069426e-8	1.4984340147519612e-7	ADRA1B	5	159865080	159973012	protein_coding	147
ENSG00000091106	62.42498366885851	1.639134309802757	0.29645892758115094	5.529043510939876	3.219814849048368e-8	1.5295011954588013e-7	NLRC4	2	32224453	32265732	protein_coding	58484
ENSG00000129158	442.3274182716124	-0.9162008956759584	0.16573367591895669	-5.528151660160957	3.2362223448431965e-8	1.536869720255177e-7	SERGEF	11	17788048	18013047	protein_coding	26297
ENSG00000074370	2799.7933902332143	0.970475105037626	0.1755737004363041	5.527451449881026	3.2491610133992915e-8	1.5425872902021317e-7	ATP2A3	17	3923870	3964464	protein_coding	489
ENSG00000196611	28.519670148047854	-9.05640205122515	1.6388610471867933	-5.526034111782098	3.275504722843246e-8	1.5546641779956964e-7	MMP1	11	102789401	102798160	protein_coding	4312
ENSG00000077147	3207.650342068284	-0.43491391216200176	0.07876886586849076	-5.521393603509742	3.36321441268387e-8	1.5958526795583478e-7	TM9SF3	10	96518110	96587452	protein_coding	56889
ENSG00000067533	370.7779240644985	1.991168585305115	0.3607045026258815	5.520221041904576	3.385734892168639e-8	1.6060945335866605e-7	RRP15	1	218285293	218337983	protein_coding	51018
ENSG00000158427	84.20685415048607	1.5139553609498742	0.2742694768830215	5.51995569523615	3.3908514583900296e-8	1.6080770957174162e-7	TMSB15B	X	103918896	103966712	protein_coding	286527
ENSG00000100201	5256.819880914577	0.43092449326274246	0.07807576970165499	5.5193114958635885	3.403304505866613e-8	1.613536853043917e-7	DDX17	22	38483438	38507660	protein_coding	10521
ENSG00000135116	77.82048683131798	2.8339727076087997	0.5135884106743472	5.517984145880088	3.4291035935248173e-08	1.6252467921727145e-7	HRK	12	116856144	116881441	protein_coding	8739
ENSG00000132481	80.64660120705337	1.0397199629526752	0.1884252665024396	5.517943438542058	3.4298977937157006e-8	1.6252467921727145e-7	TRIM47	17	75874164	75878581	protein_coding	91107
ENSG00000110987	2068.230808626941	-1.5899042080106185	0.2881565885146116	-5.5175008012353635	3.438545173591106e-8	1.6288944806315905e-7	BCL7A	12	122019422	122062044	protein_coding	605
ENSG00000109680	66.86488848776176	-1.3721337058112058	0.2486975095413869	-5.517279639597126	3.4428737147873744e-8	1.630494816404134e-7	TBC1D19	4	26576437	26756223	protein_coding	55296
ENSG00000163349	2631.5869522682983	-0.7925156493845894	0.14365730481799857	-5.516709716840633	3.4540525268633596e-8	1.6353375622494906e-7	HIPK1	1	113929324	113977869	protein_coding	204851
ENSG00000101052	260.6704681905397	1.103592129306783	0.200051672119006	5.516535391167749	3.4574788824357097e-8	1.636508211443639e-7	IFT52	20	43590937	43647299	protein_coding	51098
ENSG00000175906	117.55243486412908	2.0487303427580876	0.37143706919092295	5.515686270141811	3.4742154730224785e-8	1.6435232722944498e-7	ARL4D	17	43398993	43401137	protein_coding	379
ENSG00000160888	2268.7188893365146	-0.44987515172430986	0.08156227185939532	-5.51572610066388	3.473428640409389e-8	1.6435232722944498e-7	IER2	19	13150411	13154911	protein_coding	9592
ENSG00000139193	4278.217317808525	1.872715484245763	0.33959947224954984	5.51448290493698	3.4980690487473365e-8	1.6543513985227897e-7	CD27	12	6444955	6451718	protein_coding	939
ENSG00000104611	212.97004537528244	1.3862771159377725	0.25144535444108745	5.513234153874857	3.5229902092533135e-8	1.665678313870718e-7	SH2D4A	8	19313693	19396218	protein_coding	63898
ENSG00000188895	2596.475983696776	-0.8954778944452028	0.16242753922833827	-5.513091552697556	3.5258470134254293e-8	1.6665697811667633e-7	MSL1	17	40121971	40136917	protein_coding	339287
ENSG00000054219	9.100221616363408	-5.36019589394935	0.9723023889190424	-5.512889770751823	3.52989325636708e-8	1.6680228172059038e-7	LY75	2	159803355	159904756	protein_coding	4065
ENSG00000135365	1514.5565636661838	-1.4611382457056872	0.2650641915898057	-5.512393948582989	3.5398548952919536e-8	1.672269556536876e-7	PHF21A	11	45929319	46121454	protein_coding	51317
ENSG00000108924	7.9823217447389485	-6.475735430394537	1.1748072394033704	-5.512168475981864	3.5443939135308166e-8	1.6739529526111136e-7	HLF	17	55264960	55325187	protein_coding	3131
ENSG00000127720	72.00485938469463	1.128007995642346	0.20464609361524105	5.5119937826086	3.5479145692145574e-8	1.675154600401304e-7	METTL25	12	82358528	82479239	protein_coding	84190
ENSG00000076604	2396.0864385739187	-0.42720634120850454	0.07751894276645839	-5.510992874290748	3.568151701894298e-8	1.6842461320798455e-7	TRAF4	17	28744011	28750956	protein_coding	9618
ENSG00000108773	375.32486499716634	0.7676291705033905	0.13929232343255007	5.510922293396174	3.569582978626608e-8	1.6844583263827106e-7	KAT2A	17	42113111	42121367	protein_coding	2648
ENSG00000213619	1072.2507318052442	0.3363411529389006	0.061055121591900637	5.508811450528967	3.6126460449240464e-8	1.7043107186914153e-7	NDUFS3	11	47565336	47584562	protein_coding	4722
ENSG00000137673	391.72394039635304	-10.882136711734	1.975724286514937	-5.507922732948461	3.6309270139006654e-8	1.7124641480073565e-7	MMP7	11	102520508	102530750	protein_coding	4316
ENSG00000074201	2426.6708188000557	-0.5696245514579683	0.10342147733445242	-5.507797472432849	3.6335108324678504e-8	1.7132118401616756e-7	CLNS1A	11	77514936	77637794	protein_coding	1207
ENSG00000173726	4099.705630396983	-0.9262217467534862	0.1682000255758478	-5.50666828725194	3.6568838029447394e-8	1.7237585794210394e-7	TOMM20	1	235109341	235128837	protein_coding	9804
ENSG00000148090	805.7618935134219	-2.25473626330398	0.4094752878753819	-5.50640375638536	3.662380364144883e-8	1.725875371820871e-7	AUH	9	91213815	91361918	protein_coding	549
ENSG00000076928	1850.7241051669707	0.5376877737500193	0.09765099201952548	5.506219267516584	3.666218512497289e-8	1.72720969899584e-7	ARHGEF1	19	41883173	41930150	protein_coding	9138
ENSG00000108523	1126.12832164398	0.4433370978322956	0.08051901634607729	5.505992471726141	3.6709421693777946e-8	1.7289603552617126e-7	RNF167	17	4940008	4945222	protein_coding	26001
ENSG00000065413	3149.193859759349	0.7101296822863788	0.12900435204701796	5.504695547228975	3.6980678473044113e-08	1.7412581812307654e-7	ANKRD44	2	196967017	197311173	protein_coding	91526
ENSG00000146776	396.3850323839707	-2.0525550475982497	0.3729114807995399	-5.504134769992798	3.709856826401845e-8	1.7463298608340974e-7	ATXN7L1	7	105604772	105876599	protein_coding	222255
ENSG00000069188	54.42771445997017	2.3357517027710615	0.42441908430549347	5.50340875126578	3.725173756643709e-8	1.753059004840723e-7	SDK2	17	73334384	73644445	protein_coding	54549
ENSG00000135720	712.7482301091612	0.42052252874279306	0.07642358157571726	5.502523175077278	3.743939937643105e-8	1.761407223747749e-7	DYNC1LI2	16	66720893	66751609	protein_coding	1783
ENSG00000124214	1993.7579956618144	-0.7579312804375157	0.13778726749230266	-5.500735258283982	3.782107362911928e-8	1.7788760453081925e-7	STAU1	20	49113339	49188367	protein_coding	6780
ENSG00000145817	744.8340785674798	0.7222229724468032	0.131386114237605	5.4969505463926	3.864150073642971e-8	1.8169659348743794e-7	YIPF5	5	144158162	144170714	protein_coding	81555
ENSG00000115421	717.6924571443911	0.5471032323917427	0.0995544652965158	5.495516758211047	3.8956794512139833e-8	1.830787949162682e-7	PAPOLG	2	60756253	60802086	protein_coding	64895
ENSG00000106628	1110.6668681670617	0.9506763695550932	0.17299048152043384	5.495541495690896	3.895133358538976e-8	1.830787949162682e-7	POLD2	7	44114631	44124358	protein_coding	5425
ENSG00000105011	78.91672659126522	1.288823404925325	0.23458068110748248	5.494158337509471	3.9257815402747196e-8	1.844429344688763e-7	ASF1B	19	14119512	14136613	protein_coding	55723
ENSG00000288920	27155.614543339423	-1.1108343868395023	0.20224237430065184	-5.492589723991992	3.9608220699083916e-8	1.8603828380916558e-7	RPSA2	19	23762944	23871162	protein_coding	388524
ENSG00000204228	209.66147207381115	-0.817784505572409	0.14889887606666144	-5.492214093048561	3.969258017493724e-8	1.863834949758e-7	HSD17B8	6	33204655	33206831	protein_coding	7923
ENSG00000103363	1554.811386944861	0.4517559195112591	0.08230969808526296	5.4884895707343535	4.0538520074485135e-8	1.903036737176514e-7	ELOB	16	2771414	2777289	protein_coding	6923
ENSG00000117009	259.6065119886508	1.7247558769947349	0.3142762635207438	5.488024636900052	4.0645338619343125e-8	1.9075293217469618e-7	KMO	1	241532134	241595642	protein_coding	8564
ENSG00000151500	333.2367613795609	1.402117061133471	0.2555075345274217	5.487576183327746	4.0748629380705523e-08	1.911853931950083e-7	THYN1	11	134248279	134253370	protein_coding	29087
ENSG00000134245	27.672406125016696	2.583277890250194	0.4708825546600395	5.486034393682792	4.1105689824886756e-8	1.9280793494133594e-7	WNT2B	1	112466541	112530165	protein_coding	7482
ENSG00000240065	1825.920598993814	-1.1680591671190013	0.2129982894678252	-5.483889894315063	4.160737928710124e-8	1.9510779278712298e-7	PSMB9	6	32844136	32859851	protein_coding	5698
ENSG00000102317	2339.7736728497493	0.6433577185967038	0.11739164871864335	5.48043856287138	4.24272828048633e-8	1.988981744168974e-7	RBM3	X	48574449	48581162	protein_coding	5935
ENSG00000111846	451.0851974323459	-1.1989702680231693	0.2188082468729674	-5.479547892540131	4.264140174109974e-8	1.998473562069897e-7	GCNT2	6	10492223	10629368	protein_coding	2651
ENSG00000018869	440.9146706385319	0.9729972173192708	0.17757251720291264	5.479435853282544	4.2668410276767824e-8	1.9991932919955827e-7	ZNF582	19	56375846	56393538	protein_coding	147948
ENSG00000100060	2043.304639991673	0.37991537205197307	0.06933689314509421	5.479267310938826	4.2709070869088055e-8	2.0005521102151593e-7	MFNG	22	37469063	37486393	protein_coding	4242
ENSG00000163635	1230.254791799554	-0.7131233228313292	0.13024126530592062	-5.475402294014041	4.365187667319562e-8	2.0441563863501378e-7	ATXN7	3	63863155	64003462	protein_coding	6314
ENSG00000162881	26.778980039590007	-4.314835102807487	0.7884052928087563	-5.47286420089285	4.428194477594034e-8	2.073095793903368e-7	OXER1	2	42762499	42764135	protein_coding	165140
ENSG00000163510	609.3521962666579	0.5081172025186902	0.09286382400359192	5.471637722984964	4.458956241358389e-8	2.0863586361938162e-7	CWC22	2	179944876	180007297	protein_coding	57703
ENSG00000122641	202.79257440945327	-11.166139690113557	2.040726897551064	-5.471648216874719	4.458692163452953e-8	2.0863586361938162e-7	INHBA	7	41667168	41705834	protein_coding	3624
ENSG00000215252	202.5929904532738	-2.4541766576351804	0.4487274779464599	-5.469191833017191	4.5209222961299256e-8	2.1147760293619759e-7	GOLGA8B	15	34525095	34588503	protein_coding	440270
ENSG00000124155	957.7840825061256	0.5698692480446448	0.10420969405587388	5.468485952363503	4.538960311084936e-8	2.122635078157409e-7	PIGT	20	45416084	45456934	protein_coding	51604
ENSG00000108702	33.17815220252941	-9.274700412391216	1.6961628446120145	-5.468048331475353	4.550178254182553e-8	2.1273013211243666e-7	CCL1	17	34360328	34363233	protein_coding	6346
ENSG00000139044	18.237776950409653	-3.700182268595293	0.6767488692201253	-5.467585446961033	4.562073052604465e-8	2.132281379367677e-7	B4GALNT3	12	459939	563509	protein_coding	283358
ENSG00000286239	26.91695381953008	-2.3873081773974825	0.43669820597580744	-5.46672311616901	4.584312908386129e-8	2.1420926166146293e-7		2	223757258	223945299	protein_coding	NA
ENSG00000113716	1081.887360513075	-0.906409304949386	0.16585766987970765	-5.464982750612508	4.6295181964185015e-8	2.1626265508888825e-7	HMGXB3	5	150000046	150053142	protein_coding	22993
ENSG00000181924	663.3679014287204	0.6698572288127707	0.1225746836155244	5.464890539011202	4.631925371288846e-8	2.163162099090202e-7	COA4	11	73872667	73876901	protein_coding	51287
ENSG00000154217	428.05892194337525	0.6086741880825138	0.11139283166326928	5.4642132621467265	4.6496428397935025e-8	2.170508473303741e-7	PITPNC1	17	67377281	67697256	protein_coding	26207
ENSG00000278902	11.828779965902667	6.255248607391548	1.144770899535149	5.4641925383774	4.6501860052829885e-8	2.170508473303741e-7		18	73921939	73922631	TEC	NA
ENSG00000108788	1041.8988230952125	-0.3632266621941809	0.06647990912056498	-5.463705757110007	4.6629621422551455e-8	2.175879913973723e-7	MLX	17	42567072	42573239	protein_coding	6945
ENSG00000182158	4469.442550704616	0.462181810831469	0.08462694302219678	5.461402649393154	4.7238726649118434e-8	2.203703294849304e-7	CREB3L2	7	137874979	138002086	protein_coding	64764
ENSG00000128585	1338.6090900989884	-0.37585395533414273	0.06882857741706414	-5.460725318448325	4.7419323974590276e-8	2.211526938722533e-7	MKLN1	7	131110096	131496632	protein_coding	4289
ENSG00000069011	5.3783277438417265	-6.654444328560419	1.2189983296095208	-5.458944583371188	4.789732156379168e-8	2.233212617911787e-7	PITX1	5	135027734	135034813	protein_coding	5307
ENSG00000116731	3717.2448295872327	0.5629414401117832	0.10315613480059296	5.4571784916135435	4.8376000173442366e-8	2.2549182585599675e-7	PRDM2	1	13700188	13825079	protein_coding	7799
ENSG00000100314	10.06443500664823	-5.504005567144263	1.0086339192513198	-5.456891209081814	4.8454301988846815e-8	2.2579546809468597e-7	CABP7	22	29720003	29731833	protein_coding	164633
ENSG00000243660	41.16371214393762	1.540646995150104	0.2825137055868541	5.453353110603188	4.942877811958305e-8	2.3027395464996087e-7	ZNF487	10	43436841	43483181	protein_coding	642819
ENSG00000175606	453.372656499869	0.7679811229867755	0.14085200364140643	5.452397574279242	4.96951966052658e-8	2.314522756116044e-7	TMEM70	8	73972437	73982783	protein_coding	54968
ENSG00000211900	612.4070185032335	2.7088428846611277	0.49690185791832353	5.451464593047233	4.9956669091154866e-8	2.326069276162918e-7	IGHJ6	14	105863198	105863258	IG_J_gene	NA
ENSG00000141034	295.34922962064206	-0.6422359092083803	0.11782326370913554	-5.4508412769301335	5.0132098952229456e-8	2.3336043239890207e-7	GID4	17	18039408	18068405	protein_coding	79018
ENSG00000127080	120.613952151736	-1.0935713812153034	0.20065302655096728	-5.450061731002739	5.0352339586220265e-8	2.3432206200715138e-7	IPPK	9	92613183	92670131	protein_coding	64768
ENSG00000198736	603.881477597038	-0.6933741573658729	0.1272276091884693	-5.4498717832443075	5.0406146367231315e-8	2.345088555772654e-7	MSRB1	16	1938229	1943199	protein_coding	51734
ENSG00000084093	744.3689742770694	0.666904999826992	0.12239927480319258	5.448602541962094	5.07671192684305e-8	2.361242158871593e-7	REST	4	56907876	56966808	protein_coding	5978
ENSG00000086475	836.4756544253912	-0.7879666792743966	0.14463417736288514	-5.447997794445217	5.0939989866130534e-8	2.3686405043985578e-7	SEPHS1	10	13317428	13348298	protein_coding	22929
ENSG00000169871	940.0392507554172	0.5321044147014664	0.09769374067135617	5.446658210084073	5.1324951945266315e-8	2.385894135672933e-7	TRIM56	7	101085481	101097967	protein_coding	81844
ENSG00000064201	38.43026505224985	1.8361660760398648	0.3371268151443267	5.446514467423149	5.1366427013497184e-8	2.387175391921952e-7	TSPAN32	11	2301997	2318204	protein_coding	10077
ENSG00000078304	5323.441617851688	0.4394182380171785	0.08067986647642732	5.44644230596943	5.1387260504256454e-8	2.387496928600142e-7	PPP2R5C	14	101761709	101927989	protein_coding	5527
ENSG00000168061	103.2702470177228	1.4139824709029218	0.25966475806969835	5.445415394119002	5.1684625795176993e-8	2.400662721693684e-7	SAC3D1	11	65040901	65044828	protein_coding	29901
ENSG00000137875	11.214949604147474	-4.019185491781671	0.7383164524688154	-5.443716550460361	5.218022940538714e-8	2.4230267283833085e-7	BCL2L10	15	52109263	52112775	protein_coding	10017
ENSG00000030582	6309.2385285094015	-0.5149115202301375	0.09462253170936444	-5.44174321832459	5.27616930119775e-8	2.449364525702137e-7	GRN	17	44345246	44353106	protein_coding	2896
ENSG00000111181	8.065737083722082	-6.489278084164335	1.192879801487001	-5.440010029573	5.327757176688927e-8	2.4726442422945256e-7	SLC6A12	12	190077	214570	protein_coding	6539
ENSG00000164307	592.6799285501626	-0.7682717641533183	0.14123623156131948	-5.4396223664447145	5.3393625811766695e-8	2.47736028036315e-7	ERAP1	5	96760810	96808100	protein_coding	51752
ENSG00000125505	360.9967907715176	-0.7412644634395252	0.1362970846270061	-5.438593682822252	5.3702769951943494e-8	2.491030351001477e-7	MBOAT7	19	54173412	54189882	protein_coding	79143
ENSG00000165527	7479.656517845567	-0.3191063310674016	0.0587201413852778	-5.434359038301078	5.499375085293756e-8	2.550223721985683e-7	ARF6	14	49893079	49897054	protein_coding	382
ENSG00000127863	15.951870175263762	3.856386556285451	0.7097038254173086	5.433797054733193	5.5167322433737055e-8	2.557581513963957e-7	TNFRSF19	13	23570370	23676104	protein_coding	55504
ENSG00000135823	1229.6308271968214	-0.4953577293013487	0.0911828726861951	-5.432574284055704	5.5546817779605577e-8	2.5744794691044637e-7	STX6	1	180972712	181023121	protein_coding	10228
